,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
10,10,10,56,40,2,40,2,40,4,40,3,40,7,40,3,38,1,38,2,38,1,40,6,40,5,40,3,38,5,38,14,38,6,10,67,10,40,10,46
11,11,28,170,46,8,46,7,46,8,42,11,42,9,42,12,42,18,42,21,42,14,46,16,46,12,46,6,42,14,42,20,42,17,42,34,42,24,42,24
12,12,24,168,44,13,44,12,44,15,34,11,34,12,34,10,34,14,34,17,34,13,34,18,34,12,34,8,34,16,34,23,34,17,34,42,34,38,34,32
13,13,26,176,74,7,74,7,74,10,46,14,46,17,46,15,46,25,46,24,46,21,46,19,46,14,46,9,46,19,46,27,46,23,46,42,46,31,46,30
14,14,14,137,39,5,39,6,39,7,35,10,35,10,35,11,37,15,37,16,37,12,39,15,39,13,39,6,36,17,36,20,36,19,22,53,22,37,22,40
15,15,18,133,79,6,79,5,79,7,77,9,77,9,77,10,75,15,75,18,75,13,79,15,79,12,79,7,77,18,77,21,77,25,38,95,38,63,38,69
16,16,18,158,79,7,79,5,79,7,77,10,77,9,77,10,75,16,75,19,75,14,79,14,79,12,79,6,77,18,77,24,77,19,38,97,38,63,38,69
17,17,41,218,92,9,92,11,92,14,88,17,88,16,88,16,88,30,88,34,88,27,92,22,92,21,92,11,88,30,88,33,88,32,88,156,88,104,88,116
18,18,30,199,54,13,54,13,54,17,50,32,50,20,50,21,33,18,33,20,33,17,65,19,65,21,65,11,33,21,33,27,33,21,50,172,50,120,50,143
19,19,30,202,57,15,57,13,57,20,54,19,54,21,54,17,41,26,41,31,41,22,56,26,56,16,56,11,45,26,45,29,45,26,41,182,41,140,41,133
20,20,19,130,32,5,32,6,32,8,28,8,28,9,28,8,28,14,28,16,28,12,32,10,32,10,32,8,28,12,28,13,28,12,28,22,28,16,28,17
21,21,32,195,59,10,59,9,59,13,51,17,51,16,51,17,47,34,47,33,47,23,51,21,51,14,51,12,51,24,51,27,51,24,47,178,47,119,47,128
22,22,31,184,80,14,80,18,80,20,76,29,76,26,76,26,76,72,76,55,76,43,80,31,80,26,80,17,76,35,76,41,76,34,48,188,48,123,48,133
23,23,33,156,79,6,79,8,79,8,75,10,75,11,75,11,34,25,34,22,34,22,44,15,44,10,44,7,34,21,34,26,34,22,34,141,34,91,34,101
24,24,54,287,72,18,72,19,72,23,86,36,86,33,86,33,82,55,82,75,82,62,86,36,86,35,86,19,86,42,86,52,86,53,82,224,82,151,82,163
25,25,22,185,41,12,41,10,41,13,25,11,25,11,25,11,25,13,25,19,25,16,41,24,41,17,41,10,25,26,25,24,25,16,25,124,25,81,25,89
26,26,10,52,40,2,40,1,40,2,40,4,40,3,40,2,38,2,38,1,38,2,40,6,40,5,40,3,38,5,38,5,38,5,10,65,10,39,10,46
27,27,28,165,46,7,46,8,46,9,42,10,42,11,42,10,42,14,42,17,42,18,46,13,46,10,46,8,42,14,42,19,42,14,42,32,42,24,42,24
28,28,24,171,44,12,44,11,44,14,34,10,34,10,34,11,34,14,34,20,34,18,34,16,34,10,34,6,34,16,34,20,34,16,34,44,34,30,34,31
29,29,26,175,74,7,74,8,74,9,46,14,46,20,46,17,46,23,46,20,46,26,46,21,46,12,46,10,46,20,46,23,46,21,46,42,46,29,46,31
30,30,14,132,39,7,39,6,39,7,35,12,35,8,35,9,37,12,37,23,37,17,39,12,39,9,39,9,36,17,36,23,36,17,22,55,22,37,22,41
31,31,18,131,79,6,79,5,79,6,77,14,77,9,77,9,75,14,75,18,75,14,79,14,79,12,79,7,77,17,77,31,77,18,38,99,38,64,38,70
32,32,18,128,79,5,79,5,79,6,77,16,77,9,77,9,75,14,75,20,75,14,79,14,79,11,79,6,77,19,77,21,77,18,38,99,38,62,38,75
33,33,41,215,92,11,92,9,92,11,88,31,88,16,88,22,88,25,88,37,88,27,92,24,92,18,92,11,88,31,88,37,88,32,88,163,88,111,88,115
34,34,30,198,54,13,54,11,54,14,50,38,50,19,50,20,33,23,33,23,33,17,65,25,65,16,65,10,33,21,33,24,33,22,50,176,50,121,50,124
35,35,30,201,57,15,57,15,57,16,54,30,54,17,54,17,41,22,41,31,41,24,56,23,56,17,56,11,45,25,45,41,45,25,41,196,41,127,41,135
36,36,19,129,32,8,32,5,32,6,28,20,28,8,28,8,28,11,28,16,28,12,32,13,32,9,32,5,28,12,28,38,28,12,28,23,28,16,28,18
37,37,32,191,59,10,59,14,59,11,51,31,51,18,51,17,47,23,47,32,47,23,51,22,51,18,51,12,51,25,51,33,51,25,47,174,47,118,47,127
38,38,31,186,80,15,80,23,80,17,76,41,76,28,76,27,76,41,76,60,76,43,80,31,80,26,80,24,76,34,76,42,76,35,48,180,48,121,48,137
39,39,33,148,79,7,79,9,79,8,75,16,75,10,75,10,34,19,34,22,34,19,44,16,44,12,44,8,34,21,34,28,34,21,34,146,34,93,34,100
40,40,54,291,72,20,72,23,72,21,86,50,86,33,86,35,82,56,82,65,82,57,86,41,86,34,86,27,86,43,86,47,86,47,82,227,82,154,82,172
41,41,22,182,41,10,41,16,41,13,25,14,25,10,25,12,25,13,25,14,25,22,41,24,41,19,41,14,25,16,25,20,25,17,25,127,25,82,25,88
42,42,10,53,40,2,40,3,40,2,40,4,40,4,40,3,38,2,38,2,38,2,40,6,40,5,40,3,38,4,38,4,38,5,10,62,10,39,10,44
43,43,28,169,46,7,46,8,46,8,42,15,42,10,42,10,42,16,42,16,42,18,46,13,46,17,46,8,42,15,42,16,42,17,42,33,42,24,42,23
44,44,24,169,44,13,44,11,44,13,34,15,34,11,34,10,34,15,34,15,34,15,34,16,34,11,34,9,34,15,34,17,34,17,34,42,34,31,34,31
45,45,26,174,74,7,74,8,74,13,46,16,46,13,46,14,46,20,46,18,46,23,46,20,46,18,46,11,46,19,46,24,46,19,46,43,46,31,46,32
46,46,14,131,39,6,39,6,39,10,35,12,35,9,35,9,37,13,37,11,37,16,39,14,39,12,39,6,36,17,36,20,36,18,22,55,22,36,22,40
47,47,18,128,79,5,79,5,79,6,77,20,77,11,77,8,75,14,75,14,75,21,79,11,79,10,79,7,77,19,77,23,77,18,38,103,38,64,38,71
48,48,18,127,79,5,79,6,79,6,77,12,77,9,77,9,75,14,75,19,75,31,79,11,79,11,79,8,77,18,77,23,77,19,38,97,38,62,38,68
49,49,41,212,92,9,92,8,92,11,88,22,88,16,88,17,88,27,88,29,88,35,92,24,92,16,92,13,88,30,88,35,88,32,88,162,88,107,88,114
50,50,30,199,54,13,54,13,54,14,50,29,50,20,50,20,33,18,33,21,33,23,65,25,65,18,65,9,33,21,33,24,33,21,50,174,50,113,50,124
51,51,30,203,57,13,57,13,57,15,54,29,54,17,54,16,41,22,41,20,41,31,56,38,56,18,56,25,45,25,45,35,45,27,41,188,41,123,41,137
52,52,19,129,32,6,32,6,32,6,28,12,28,8,28,9,28,13,28,10,28,15,32,25,32,9,32,7,28,11,28,23,28,11,28,22,28,17,28,18
53,53,32,196,59,9,59,9,59,11,51,22,51,18,51,18,47,26,47,28,47,27,51,25,51,20,51,13,51,25,51,32,51,25,47,177,47,122,47,129
54,54,31,184,80,16,80,15,80,17,76,43,76,27,76,27,76,47,76,53,76,50,80,38,80,31,80,19,76,34,76,47,76,34,48,180,48,122,48,137
55,55,33,152,79,5,79,6,79,7,75,12,75,10,75,10,34,20,34,23,34,22,44,19,44,14,44,12,34,21,34,27,34,23,34,139,34,92,34,99
56,56,54,296,72,32,72,18,72,29,86,45,86,33,86,36,82,71,82,66,82,63,86,42,86,38,86,21,86,43,86,51,86,50,82,236,82,152,82,167
57,57,22,184,41,11,41,11,41,12,25,14,25,11,25,10,25,18,25,13,25,19,41,18,41,20,41,12,25,17,25,22,25,17,25,126,25,82,25,90
58,58,10,52,40,2,40,2,40,2,40,4,40,10,40,3,38,2,38,2,38,2,40,7,40,4,40,3,38,4,38,6,38,4,10,64,10,40,10,45
59,59,28,170,46,6,46,7,46,8,42,14,42,9,42,10,42,22,42,19,42,21,46,14,46,10,46,7,42,15,42,20,42,15,42,32,42,23,42,23
60,60,24,173,44,12,44,11,44,13,34,12,34,12,34,11,34,18,34,18,34,17,34,11,34,14,34,7,34,16,34,24,34,16,34,45,34,30,34,32
61,61,26,177,74,7,74,8,74,8,46,18,46,13,46,13,46,35,46,27,46,25,46,14,46,13,46,9,46,19,46,25,46,19,46,43,46,30,46,31
62,62,14,133,39,5,39,13,39,7,35,17,35,8,35,8,37,23,37,17,37,14,39,11,39,12,39,6,36,17,36,19,36,18,22,51,22,37,22,39
63,63,18,130,79,6,79,5,79,6,77,11,77,8,77,10,75,18,75,17,75,17,79,13,79,13,79,6,77,18,77,23,77,18,38,94,38,65,38,69
64,64,18,131,79,4,79,6,79,5,77,14,77,9,77,18,75,17,75,20,75,18,79,12,79,10,79,8,77,18,77,23,77,20,38,98,38,63,38,70
65,65,41,214,92,12,92,10,92,11,88,22,88,16,88,18,88,45,88,33,88,38,92,23,92,17,92,9,88,30,88,37,88,33,88,158,88,106,88,112
66,66,30,200,54,16,54,12,54,16,50,26,50,24,50,25,33,22,33,17,33,26,65,22,65,17,65,10,33,21,33,28,33,24,50,167,50,114,50,123
67,67,30,207,57,18,57,14,57,18,54,20,54,19,54,16,41,29,41,25,41,33,56,23,56,17,56,12,45,34,45,32,45,26,41,182,41,122,41,133
68,68,19,129,32,10,32,5,32,7,28,12,28,9,28,8,28,15,28,11,28,14,32,14,32,8,32,5,28,11,28,14,28,14,28,21,28,17,28,17
69,69,32,195,59,14,59,10,59,11,51,20,51,17,51,18,47,30,47,35,47,43,51,24,51,20,51,12,51,25,51,29,51,25,47,171,47,115,47,129
70,70,31,185,80,23,80,15,80,25,76,34,76,27,76,27,76,61,76,43,76,72,80,36,80,26,80,16,76,34,76,41,76,42,48,190,48,124,48,133
71,71,33,154,79,9,79,6,79,7,75,12,75,9,75,11,34,24,34,16,34,23,44,19,44,13,44,7,34,21,34,26,34,24,34,136,34,90,34,99
72,72,54,293,72,19,72,23,72,25,86,39,86,34,86,34,82,66,82,56,82,77,86,46,86,38,86,19,86,43,86,50,86,43,82,216,82,160,82,163
73,73,22,184,41,10,41,10,41,13,25,12,25,11,25,11,25,16,25,11,25,16,41,26,41,15,41,11,25,17,25,28,25,17,25,126,25,83,25,90
74,74,10,53,40,1,40,2,40,2,40,3,40,3,40,3,38,2,38,2,38,2,40,7,40,4,40,2,38,5,38,5,38,4,10,68,10,40,10,45
75,75,28,169,46,7,46,7,46,9,42,13,42,10,42,13,42,17,42,13,42,23,46,15,46,9,46,8,42,14,42,20,42,14,42,32,42,23,42,24
76,76,24,170,44,12,44,11,44,14,34,12,34,10,34,10,34,16,34,16,34,20,34,17,34,14,34,7,34,16,34,21,34,16,34,40,34,29,34,33
77,77,26,174,74,7,74,7,74,10,46,22,46,13,46,13,46,28,46,18,46,30,46,20,46,12,46,9,46,19,46,22,46,20,46,38,46,30,46,32
78,78,14,133,39,6,39,6,39,8,35,10,35,9,35,10,37,14,37,11,37,16,39,12,39,10,39,6,36,18,36,22,36,18,22,53,22,37,22,40
79,79,18,127,79,4,79,6,79,6,77,11,77,8,77,9,75,15,75,13,75,16,79,15,79,9,79,6,77,18,77,30,77,17,38,94,38,62,38,73
80,80,18,132,79,5,79,5,79,6,77,11,77,9,77,8,75,15,75,12,75,19,79,13,79,10,79,6,77,18,77,20,77,20,38,99,38,63,38,70
81,81,41,213,92,8,92,9,92,11,88,24,88,16,88,17,88,32,88,24,88,37,92,25,92,20,92,11,88,31,88,40,88,32,88,156,88,106,88,114
82,82,30,198,54,13,54,12,54,15,50,27,50,26,50,20,33,19,33,14,33,20,65,22,65,17,65,10,33,21,33,28,33,21,50,170,50,113,50,125
83,83,30,202,57,15,57,14,57,22,54,26,54,16,54,17,41,24,41,19,41,27,56,24,56,17,56,11,45,27,45,34,45,26,41,186,41,120,41,137
84,84,19,134,32,8,32,10,32,14,28,10,28,8,28,8,28,13,28,11,28,13,32,14,32,11,32,6,28,12,28,13,28,13,28,23,28,18,28,17
85,85,32,195,59,13,59,15,59,18,51,26,51,35,51,16,47,26,47,20,47,27,51,27,51,18,51,11,51,24,51,28,51,24,47,172,47,117,47,127
86,86,31,186,80,21,80,22,80,26,76,51,76,37,76,27,76,44,76,39,76,53,80,35,80,24,80,15,76,34,76,40,76,34,48,173,48,123,48,134
87,87,33,152,79,6,79,9,79,8,75,21,75,13,75,10,34,19,34,17,34,20,44,17,44,10,44,8,34,20,34,22,34,22,34,142,34,91,34,100
88,88,54,288,72,26,72,31,72,35,86,50,86,39,86,33,82,54,82,48,82,76,86,42,86,32,86,19,86,43,86,57,86,51,82,224,82,153,82,164
89,89,22,182,41,17,41,16,41,21,25,20,25,11,25,13,25,13,25,11,25,18,41,19,41,16,41,11,25,17,25,22,25,17,25,136,25,81,25,87
90,90,10,52,40,3,40,4,40,4,40,5,40,4,40,3,38,2,38,1,38,2,40,7,40,5,40,2,38,4,38,6,38,4,10,79,10,41,10,46
91,91,28,173,46,9,46,9,46,16,42,16,42,10,42,10,42,14,42,14,42,17,46,16,46,12,46,6,42,14,42,15,42,15,42,36,42,23,42,24
92,92,24,168,44,16,44,12,44,22,34,13,34,11,34,10,34,14,34,11,34,17,34,17,34,13,34,9,34,15,34,19,34,16,34,46,34,30,34,32
93,93,26,173,74,7,74,12,74,13,46,19,46,13,46,13,46,19,46,17,46,32,46,20,46,14,46,12,46,20,46,22,46,20,46,43,46,31,46,31
94,94,14,126,39,7,39,9,39,10,35,19,35,8,35,9,37,12,37,11,37,14,39,13,39,11,39,5,36,17,36,22,36,22,22,54,22,42,22,41
95,95,18,128,79,6,79,8,79,8,77,16,77,10,77,9,75,14,75,13,75,17,79,13,79,11,79,6,77,18,77,20,77,20,38,102,38,63,38,70
96,96,0,1,0,4,0,4,0,4,0,4,0,2,0,2,0,3,0,2,0,3,0,6,0,5,0,3,0,2,0,3,0,2,0,3,0,2,0,4
97,97,41,210,92,14,92,15,92,15,88,24,88,16,88,23,88,25,88,24,88,30,92,24,92,16,92,10,88,31,88,48,88,31,88,160,88,106,88,113
98,98,30,195,54,18,54,11,54,20,50,38,50,20,50,24,33,17,33,15,33,18,65,22,65,19,65,13,33,22,33,27,33,21,50,171,50,114,50,123
99,99,30,207,57,18,57,20,57,26,54,23,54,16,54,20,41,22,41,25,41,26,56,24,56,21,56,11,45,26,45,29,45,26,41,248,41,123,41,139
