,TraceId, Cost_DISTANCE, ExecutionTime_DISTANCE, Cost_TRIE_STREAMING_fix1_x, ExecutionTime_TRIE_STREAMING_fix1_x, Cost_TRIE_STREAMING_fix1_y, ExecutionTime_TRIE_STREAMING_fix1_y, Cost_TRIE_STREAMING_fix1, ExecutionTime_TRIE_STREAMING_fix1, Cost_TRIE_STREAMING_fix3_x, ExecutionTime_TRIE_STREAMING_fix3_x, Cost_TRIE_STREAMING_fix3_y, ExecutionTime_TRIE_STREAMING_fix3_y, Cost_TRIE_STREAMING_fix3, ExecutionTime_TRIE_STREAMING_fix3, Cost_TRIE_STREAMING_fix5_x, ExecutionTime_TRIE_STREAMING_fix5_x, Cost_TRIE_STREAMING_fix5_y, ExecutionTime_TRIE_STREAMING_fix5_y, Cost_TRIE_STREAMING_fix5, ExecutionTime_TRIE_STREAMING_fix5, Cost_TRIE_STREAMING_disc1_x, ExecutionTime_TRIE_STREAMING_disc1_x, Cost_TRIE_STREAMING_disc1_y, ExecutionTime_TRIE_STREAMING_disc1_y, Cost_TRIE_STREAMING_disc1, ExecutionTime_TRIE_STREAMING_disc1, Cost_TRIE_STREAMING_disc3_x, ExecutionTime_TRIE_STREAMING_disc3_x, Cost_TRIE_STREAMING_disc3_y, ExecutionTime_TRIE_STREAMING_disc3_y, Cost_TRIE_STREAMING_disc3, ExecutionTime_TRIE_STREAMING_disc3, Cost_TRIE_STREAMING_disc5_x, ExecutionTime_TRIE_STREAMING_disc5_x, Cost_TRIE_STREAMING_disc5_y, ExecutionTime_TRIE_STREAMING_disc5_y, Cost_TRIE_STREAMING_disc5, ExecutionTime_TRIE_STREAMING_disc5
29,29,0,37,0,7,0,6,0,5,0,5,0,6,0,5,0,6,0,6,0,5,0,7,0,8,0,5,0,5,0,7,0,6,0,7,0,5,0,5
30,30,0,20,0,2,0,2,0,2,0,2,0,3,0,2,0,2,0,3,0,2,0,4,0,3,0,3,0,2,0,2,0,2,0,3,0,2,0,2
31,31,2,13388,6,4,6,3,6,3,2,4,2,3,2,4,2,4,2,4,2,4,6,4,6,5,6,3,2,3,2,3,2,5,2,9,2,7,2,6
32,32,0,11,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,1,0,1,0,1
33,33,0,16051,0,2,0,4,0,2,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,4,0,2,0,3,0,3,0,4,0,4,0,3,0,3
34,34,0,33,0,4,0,6,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,5,0,7,0,4,0,4,0,4,0,4,0,5,0,4,0,4
35,35,0,32,0,3,0,5,0,3,0,3,0,4,0,4,0,4,0,3,0,3,0,4,0,4,0,3,0,3,0,4,0,4,0,5,0,3,0,3
36,36,0,14,0,1,0,2,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,2,0,2,0,2,0,1,0,1,0,1,0,1,0,2,0,1
37,37,0,14,0,1,0,1,0,1,0,2,0,1,0,1,0,2,0,1,0,0,0,1,0,3,0,1,0,1,0,1,0,2,0,1,0,1,0,1
38,38,0,38,0,3,0,4,0,3,0,3,0,4,0,4,0,3,0,3,0,4,0,4,0,4,0,3,0,3,0,3,0,3,0,5,0,3,0,3
39,39,0,11,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
40,40,0,68,0,7,0,7,0,6,0,6,0,7,0,6,0,7,0,7,0,5,0,8,0,7,0,6,0,6,0,6,0,8,0,8,0,6,0,7
41,41,0,21421,0,3,0,3,0,3,0,4,0,3,0,3,0,5,0,3,0,3,0,3,0,5,0,4,0,3,0,3,0,4,0,5,0,3,0,3
42,42,0,19,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,2,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,2,0,1,0,1
43,43,0,29,0,3,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,4,0,2,0,2,0,2,0,3,0,4,0,2,0,2
44,44,1,12933,7,4,7,3,7,3,7,4,7,3,7,3,7,7,7,7,7,7,7,4,7,6,7,3,7,7,7,8,7,7,2,11,2,6,2,6
45,45,0,23,0,1,0,2,0,2,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,2,0,1,0,2,0,1,0,2,0,3,0,0,0,1
46,46,0,30,0,2,0,2,0,1,0,3,0,2,0,1,0,2,0,2,0,2,0,3,0,3,0,2,0,1,0,2,0,2,0,2,0,2,0,2
47,47,0,12,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
48,48,1,10330,6,3,6,3,6,2,6,4,6,2,6,3,4,2,4,3,4,3,4,3,4,4,4,2,4,3,4,3,4,4,1,7,1,5,1,5
49,49,0,53,0,4,0,4,0,3,0,5,0,5,0,5,0,4,0,4,0,3,0,4,0,6,0,4,0,3,0,4,0,5,0,5,0,4,0,4
50,50,0,19,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
51,51,0,36,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,3,0,2,0,2,0,2,0,3,0,3,0,3
52,52,0,24180,0,5,0,5,0,5,0,5,0,4,0,4,0,5,0,5,0,4,0,5,0,8,0,4,0,4,0,4,0,5,0,6,0,3,0,4
53,53,0,70,0,4,0,4,0,4,0,4,0,5,0,5,0,4,0,5,0,865,0,5,0,7,0,5,0,4,0,5,0,4,0,8,0,5,0,4
54,54,0,21,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,0,0,1,0,1,0,1,0,2,0,1,0,1
55,55,0,67,0,4,0,5,0,5,0,5,0,4,0,5,0,5,0,4,0,6,0,5,0,8,0,5,0,4,0,4,0,5,0,9,0,4,0,5
56,56,0,27,0,2,0,1,0,1,0,2,0,1,0,1,0,1,0,2,0,2,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0,1,0,1
57,57,0,40,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,3,0,3,0,2,0,2,0,2,0,2,0,3,0,3,0,2
